TUCASEID,YEAR,CASEID,SERIAL,REGION,STATEFIP,FAMINCOME,HOUSETYPE,PERNUM,LINENO,WT06,AGE,SEX,RACE,MARST,CITIZEN,GENHEALTH,HEIGHT,WEIGHT,BMI,EDUC,EDUCYRS,EMPSTAT,MULTJOBS,DIFFEYE,DIFFHEAR,DIFFMOB,DIFFPHYS,DIFFREM,Caring,CaringNonHouseHold,ConsumerPuchases,EatingDrinking,Education,GovernmentServicesCivicDuties,HouseActivities,HouseholdServices,Personal_Care,ProfessionalPersonalCareServices,ReligionSpiritualActivities,SocializingAndLesiure,SportsExercisRecreation,Telephone,Traveling,Volunteering,Working
,2022,20221009220904,6375,South,Alabama,"$75,000 to $99,999","House, apartment, flat",1,1,4799104,40,Female,White only,Married - spouse present,"Native, born in United States",Very good,62,180,32.9,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,449,0,35,105,0,0,120,0,198,5,0,215,30,0,238,15,0
,2022,20221009220906,6376,Midwest,Illinois,"$75,000 to $99,999","House, apartment, flat",1,1,17668572,38,Male,White only,Married - spouse present,"Foreign born, not a U.S. citizen",Good,72,216,29.3,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,110,0,0,115,0,0,35,0,600,0,0,35,5,0,50,0,450
,2022,20221009220907,6377,Midwest,Indiana,"$35,000 to $39,999","House, apartment, flat",1,1,5460549,80,Male,White only,Married - spouse present,"Native, born in United States",Poor,70,213,30.6,Some college but no degree,College--three years,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,15,0,10,65,0,0,35,0,655,0,0,240,0,0,85,335,0
,2022,20221009220912,6378,South,Tennessee,"$100,000 to $149,999","House, apartment, flat",1,1,20043540,18,Female,White only,Never married,"Native, born in United States",Very good,66,150,24.2,High school graduate - diploma,Twelfth grade,Unemployed - looking,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,30,75,0,0,150,0,750,0,0,345,0,30,60,0,0
,2022,20221009220916,6379,Midwest,Indiana,"$100,000 to $149,999","House, apartment, flat",1,1,6500938,73,Female,White only,Married - spouse present,"Native, born in United States",Excellent,68,160,24.3,"Professional school degree (MD, DDS, DVM, etc.)",Professional degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,60,120,0,0,82,0,540,0,0,338,0,0,90,210,0
,2022,20221009220917,6380,South,Alabama,"$10,000 to $12,499","House, apartment, flat",1,1,6332713,32,Male,White only,Never married,"Native, born in United States",Fair,72,310,42,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,65,30,0,0,60,0,325,0,0,930,0,0,30,0,0
,2022,20221009220919,6381,Northeast,New Jersey,"$50,000 to $59,999","House, apartment, flat",1,1,9374711,57,Female,Asian only,Married - spouse present,"Foreign born, U.S. citizen by naturalization",Good,67,160,25.1,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,145,62,0,0,305,0,630,0,0,143,60,0,95,0,0
,2022,20221009220920,6382,West,Oregon,"$50,000 to $59,999","House, apartment, flat",1,1,3709772,70,Female,White only,Divorced,"Native, born in United States",Very good,60,9997,998,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,135,0,0,60,0,570,0,0,245,60,0,85,0,260
,2022,20221009220922,6383,West,Arizona,"$100,000 to $149,999","House, apartment, flat",1,1,13037775,57,Female,White only,Married - spouse present,"Native, born in United States",Good,68,118,17.9,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,Yes,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,20,0,0,0,0,1300,0,0,120,0,0,0,0,0
,2022,20221009220924,6384,South,Texas,"$100,000 to $149,999","House, apartment, flat",1,1,6012989,39,Male,White only,Married - spouse present,"Native, born in United States",Good,71,250,34.9,Associate degree - occupational vocational,College--two years,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,145,0,90,30,0,0,285,0,540,0,0,240,0,0,70,10,30
,2022,20221009220926,6385,South,South Carolina,"$100,000 to $149,999","House, apartment, flat",1,1,2512930,70,Female,White only,Married - spouse present,"Foreign born, U.S. citizen by naturalization",Very good,65,170,28.3,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,180,210,0,0,150,0,510,0,0,270,0,0,120,0,0
,2022,20221009220931,6386,Northeast,New Hampshire,"$60,000 to $74,999","House, apartment, flat",1,1,7478550,75,Male,White only,Married - spouse present,"Native, born in United States",Very good,70,175,25.1,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,90,0,0,200,0,540,0,0,495,0,0,25,90,0
,2022,20221009220937,6387,South,Texas,"$75,000 to $99,999","House, apartment, flat",1,1,30424283,23,Female,White only,Married - spouse present,"Native, born in United States",Fair,60,150,29.3,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,55,5,0,30,0,0,58,0,550,0,0,285,0,0,35,0,377
,2022,20221009220939,6388,South,Florida,"$10,000 to $12,499","House, apartment, flat",1,1,3910290,39,Female,White only,Divorced,"Native, born in United States",Very good,66,140,22.6,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,20,35,0,0,215,0,600,0,0,395,0,0,50,0,60
,2022,20221009220941,6389,Midwest,Iowa,"$60,000 to $74,999","House, apartment, flat",1,1,7083764,78,Male,White only,Married - spouse present,"Native, born in United States",Very good,75,245,30.6,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,75,110,0,0,0,2,365,90,0,258,0,0,90,0,450
,2022,20221009220942,6390,West,Oregon,"$100,000 to $149,999","House, apartment, flat",1,1,4077405,35,Male,White only,Married - spouse present,"Native, born in United States",Very good,67,150,23.5,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,20,0,10,55,0,0,120,0,570,0,0,160,60,0,385,0,0
,2022,20221009220945,6391,Midwest,Illinois,"$75,000 to $99,999","House, apartment, flat",1,1,10483034,45,Female,White only,Married - spouse present,"Native, born in United States",Fair,64,190,32.6,Some college but no degree,College--one year,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,315,0,75,10,0,0,170,0,520,75,0,90,0,0,140,0,0
,2022,20221009220950,6392,Northeast,New York,"$100,000 to $149,999","House, apartment, flat",1,1,74102800,17,Female,White only,Never married,"Native, born in United States",Excellent,66,160,25.8,11th grade,Eleventh grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,30,555,0,0,0,555,0,0,290,0,0,10,0,0
,2022,20221009220969,6393,Midwest,Michigan,"$75,000 to $99,999","House, apartment, flat",1,1,4344102,69,Female,White only,Married - spouse present,"Native, born in United States",Very good,58,120,25.1,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,Yes,No vision difficulty,Has hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,5,20,50,0,0,35,0,480,0,0,475,0,0,63,0,312
,2022,20221009220970,6394,South,Kentucky,"$150,000 and over","House, apartment, flat",1,1,4305784,44,Female,White only,Never married,"Native, born in United States",Good,67,9996,998,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,30,30,0,0,295,0,585,0,0,379,0,0,76,0,0
,2022,20221009220971,6395,Northeast,New Jersey,"$60,000 to $74,999",Mobile home or trailer with 1 or more rooms added,1,1,6665598,79,Male,White only,Married - spouse present,"Native, born in United States",Fair,69,240,35.4,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,35,130,0,0,10,0,720,0,60,440,0,0,45,0,0
,2022,20221009220973,6396,Midwest,Illinois,"$150,000 and over","House, apartment, flat",1,1,2752930,71,Female,White only,Widowed,"Native, born in United States",Very good,62,111,20.3,Some college but no degree,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,120,0,0,365,0,525,0,0,393,0,0,37,0,0
,2022,20221009220974,6397,Midwest,Wisconsin,"$100,000 to $149,999","House, apartment, flat",1,1,14524222,44,Male,White only,Married - spouse present,"Native, born in United States",Good,75,227,28.4,Associate degree - occupational vocational,College--two years,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,80,0,60,45,0,0,315,0,740,0,0,105,0,0,95,0,0
,2022,20221009220976,6398,Midwest,South Dakota,"$25,000 to $29,999","House, apartment, flat",1,1,10273686,24,Female,White only,Never married,"Foreign born, U.S. citizen by naturalization",Excellent,63,150,26.6,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,120,440,0,0,0,595,0,0,120,45,0,120,0,0
,2022,20221009220978,6399,Midwest,Minnesota,"$150,000 and over","House, apartment, flat",1,1,10239011,56,Male,White only,Married - spouse present,"Native, born in United States",Fair,72,245,33.2,High school graduate - diploma,Twelfth grade,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,210,0,0,480,0,750,0,0,0,0,0,0,0,0
,2022,20221009220984,6400,Northeast,New York,"$100,000 to $149,999","House, apartment, flat",1,1,7060366,72,Female,White only,Married - spouse present,"Native, born in United States",Fair,Don't know,110,998,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,Has physical difficulty,No difficulty remembering,0,0,0,60,0,0,70,0,725,0,0,585,0,0,0,0,0
,2022,20221009220986,6401,Midwest,Indiana,"$75,000 to $99,999","House, apartment, flat",1,1,23515664,49,Female,White only,Divorced,"Native, born in United States",Very good,64,150,25.7,Some college but no degree,College--three years,Employed - at work,Yes,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,10,50,0,0,180,0,500,10,0,90,0,0,30,0,570
,2022,20221009221002,6402,Midwest,Iowa,"$100,000 to $149,999","House, apartment, flat",1,1,16706887,59,Male,White only,Married - spouse present,"Native, born in United States",Fair,69,145,21.4,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,20,0,0,517,0,570,0,0,235,0,20,0,0,0
,2022,20221009221003,6403,West,Oregon,"$75,000 to $99,999","House, apartment, flat",1,1,7329587,67,Female,White only,Married - spouse present,"Native, born in United States",Very good,66,200,32.3,Some college but no degree,College--two years,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,5,70,0,0,30,0,480,0,0,240,0,45,60,0,510
,2022,20221009221005,6404,South,North Carolina,"$30,000 to $34,999","House, apartment, flat",1,1,4251225,71,Female,White only,Married - spouse present,"Native, born in United States",Very good,66,122,19.7,High school graduate - diploma,Twelfth grade,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,15,180,0,0,150,0,660,0,0,375,0,0,60,0,0
,2022,20221009221011,6405,West,Utah,"$150,000 and over","House, apartment, flat",1,1,7965102,39,Female,White only,Married - spouse present,"Native, born in United States",Very good,64,125,21.5,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,341,0,0,45,0,0,160,0,480,0,0,330,0,0,84,0,0
,2022,20221009221014,6406,Midwest,North Dakota,"$40,000 to $49,999","House, apartment, flat",1,1,5844859,77,Female,White only,Married - spouse present,"Native, born in United States",Very good,61,140,26.4,Associate degree - academic program,College--two years,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,110,0,0,45,0,565,0,0,310,0,0,35,0,375
,2022,20221009221018,6407,Northeast,New York,"$35,000 to $39,999","House, apartment, flat",1,1,13925105,73,Male,White only,Married - spouse present,"Native, born in United States",Very good,71,175,24.4,"Bachelor's degree (BA, AB, BS, etc.)",Bachelor's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,10,0,0,120,0,0,330,0,634,0,0,270,0,60,16,0,0
,2022,20221009221020,6408,South,Florida,"$60,000 to $74,999","House, apartment, flat",1,1,3420589,72,Female,White only,Married - spouse present,"Native, born in United States",Good,67,171,26.8,Associate degree - academic program,College--two years,Not in labor force,NIU (Not in universe),No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,0,95,0,0,294,0,646,0,0,355,0,0,50,0,0
,2022,20221009221021,6409,South,North Carolina,"$100,000 to $149,999","House, apartment, flat",1,1,14033796,49,Female,White only,Married - spouse present,"Native, born in United States",Very good,64,129,22.1,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",Master's degree,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,30,0,0,65,0,0,149,0,580,0,15,181,0,0,110,0,270
,2022,20221009221051,6410,Northeast,New Jersey,"$50,000 to $59,999","House, apartment, flat",1,1,10407938,80,Male,White only,Married - spouse absent,"Native, born in United States",Very good,66,142,22.9,Associate degree - academic program,College--two years,Employed - at work,No,No vision difficulty,No hearing difficulty,No mobility limitation,No physical difficulty,No difficulty remembering,0,0,20,165,0,0,10,0,535,0,0,570,0,0,50,0,90
